,metrics,score
0,loss,2.302069265616648
1,Smiling_loss,0.1973215490579605
2,Male_loss,2.1047468185424805
3,Smiling_binary_accuracy,0.9178370833396912
4,Male_eo_accuracy,0.38663724064826965
